ID	Concept_ID	Class	English	French	MSA	Dialect	Example	En_lemma_POS	Fr_lemma_POS	MSA_lemma_POS	CODA	Tokenization	CAPHI	Release Status	Release Note
35100	1015	OpenClass	procedure	procédure	إِجْراء	RIY		procedure_NOUN	procédure_NOUN	IijorAC_NOUN	عملية	عملية	3 a m a l i y y a	READY	
35102	1015	OpenClass	procedure	procédure	إِجْراء	JED		procedure_NOUN	procédure_NOUN	IijorAC_NOUN	معاملة	معاملة	m u 3 aa m a l a	READY	
35103	1015	OpenClass	procedure	procédure	إِجْراء	RIY		procedure_NOUN	procédure_NOUN	IijorAC_NOUN	معاملة	معاملة	m u 3 aa m a l a	READY	
35119	1016	OpenClass	diarrhea	diarrhée	إِسْهال	JED		diarrhea_NOUN	diarrhée_NOUN	IisohAl_NOUN	اسهال	اسهال	2 i s h aa l	READY	
35125	1016	OpenClass	diarrhea	diarrhée	إِسْهال	RIY		diarrhea_NOUN	diarrhée_NOUN	IisohAl_NOUN	اسهال	اسهال	2 i s h aa l	READY	
35151	1017	OpenClass	signal	feu	إِشارَة	JED		signal_NOUN	feu_NOUN	IicArap_NOUN	اشارة	اشارة	2 i sh aa r a	READY	
35156	1017	OpenClass	signal	feu	إِشارَة	RIY		signal_NOUN	feu_NOUN	IicArap_NOUN	اشارة	اشارة	2 i sh aa r a	READY	
35161	1017	OpenClass	signal	feu	إِشارَة	JED		signal_NOUN	feu_NOUN	IicArap_NOUN	اشارة مرور	اشارة مرور	2 i sh aa r a t # m u r uu r	READY	
35162	1017	OpenClass	signal	feu	إِشارَة	RIY		signal_NOUN	feu_NOUN	IicArap_NOUN	اشارة مرور	اشارة مرور	2 i sh aa r a t # m u r uu r	READY	
35197	1018	OpenClass	extra	supplémentaire	إِضافِيّ	JED		extra_ADJ	supplémentaire_ADJ	IiDAfiyX_ADJ	اضافي	اضافي	2 i d. aa f i	READY	
35204	1018	OpenClass	extra	supplémentaire	إِضافِيّ	RIY		extra_ADJ	supplémentaire_ADJ	IiDAfiyX_ADJ	اضافي	اضافي	2 i dh. aa f i	READY	
35222	1018	OpenClass	extra	supplémentaire	إِضافِيّ	JED		extra_ADJ	supplémentaire_ADJ	IiDAfiyX_ADJ	زيادة	زيادة	z i y aa d a	READY	
35224	1018	OpenClass	extra	supplémentaire	إِضافِيّ	RIY		extra_ADJ	supplémentaire_ADJ	IiDAfiyX_ADJ	زيادة	زيادة	z i y aa d a	READY	
35272	1019	OpenClass	tire	pneu	إِطار	JED		tire_NOUN	pneu_NOUN	IiTAr_NOUN	كفر	كفر	k a f a r	READY	
35273	1019	OpenClass	tire	pneu	إِطار	RIY		tire_NOUN	pneu_NOUN	IiTAr_NOUN	كفر	كفر	k a f a r	READY	
35291	1020	OpenClass	cancellation	annulation	إِلْغاء	JED		cancellation_NOUN	annulation_NOUN	IilogAC_NOUN	الغاء	الغاء	2 i l gh aa 2	READY	
35296	1020	OpenClass	cancellation	annulation	إِلْغاء	RIY		cancellation_NOUN	annulation_NOUN	IilogAC_NOUN	الغاء	الغاء	2 i l gh aa 2	READY	
35310	1020	OpenClass	cancellation	annulation	إِلْغاء	JED		cancellation_NOUN	annulation_NOUN	IilogAC_NOUN	توقيف	توقيف	t a w g ii f	READY	
35311	1020	OpenClass	cancellation	annulation	إِلْغاء	RIY		cancellation_NOUN	annulation_NOUN	IilogAC_NOUN	توقيف	توقيف	t a w g ii f	READY	
35357	1021	OpenClass	english	anglais	إِنْجلِيزِيّ	JED		english_ADJ	anglais_ADJ	IinojliyziyX_ADJ	انجليزي	انجليزي	2 i n g i l ii z i	CHECK	Foreign
35358	1021	OpenClass	english	anglais	إِنْجلِيزِيّ	RIY		english_ADJ	anglais_ADJ	IinojliyziyX_ADJ	انجليزي	انجليزي	2 i n g i l ii z i	CHECK	Foreign
35401	1022	OpenClass	flu	grippe	إِنْفلُوَنْزا	JED		flu_NOUN	grippe_NOUN	IinofluwanozA_NOUN	انفلونزا	انفلونزا	2 i n f l u w a n z a	CHECK	Foreign
35403	1022	OpenClass	flu	grippe	إِنْفلُوَنْزا	RIY		flu_NOUN	grippe_NOUN	IinofluwanozA_NOUN	انفلونزا	انفلونزا	2 i n f l u w a n z a	CHECK	Foreign
35433	1023	OpenClass	rest	reste	باقِي	JED		rest_NOUN	reste_NOUN	bAqiy_NOUN	باقي	باقي	b aa g i	READY	
35435	1023	OpenClass	rest	reste	باقِي	RIY		rest_NOUN	reste_NOUN	bAqiy_NOUN	باقي	باقي	b aa g i	READY	
35477	1024	OpenClass	exchange	échanger	بَدَّل	JED		exchange_VERB	échanger_VERB	badXal_VERB	بدل	بدل	b a d d a l	READY	
35482	1024	OpenClass	exchange	échanger	بَدَّل	RIY		exchange_VERB	échanger_VERB	badXal_VERB	بدل	بدل	b a d d a l	READY	
35509	1024	OpenClass	exchange	échanger	بَدَّل	JED		exchange_VERB	échanger_VERB	badXal_VERB	غير	غير	gh a y y a r	READY	
35512	1024	OpenClass	exchange	échanger	بَدَّل	RIY		exchange_VERB	échanger_VERB	badXal_VERB	غير	غير	gh a y y a r	READY	
35524	1025	OpenClass	telegram	télégramme	بَرْقِيَّة	JED		telegram_NOUN	télégramme_NOUN	baroqiyXap_NOUN	برقية	برقية	b a r g i y y a	READY	
35525	1025	OpenClass	telegram	télégramme	بَرْقِيَّة	RIY		telegram_NOUN	télégramme_NOUN	baroqiyXap_NOUN	برقية	برقية	b a r g i y y a	READY	
35534	1025	OpenClass	telegram	télégramme	بَرْقِيَّة	JED		telegram_NOUN	télégramme_NOUN	baroqiyXap_NOUN	برقية	برقية	b a r q i y y a	READY	
35539	1025	OpenClass	telegram	télégramme	بَرْقِيَّة	RIY		telegram_NOUN	télégramme_NOUN	baroqiyXap_NOUN	برقية	برقية	b a r q i y y a	READY	
35579	1026	OpenClass	simple	simple	بَسِيط	JED		simple_ADJ	simple_ADJ	basiyT_ADJ	بسيط	بسيط	b a s. ii t.	READY	
35581	1026	OpenClass	simple	simple	بَسِيط	RIY		simple_ADJ	simple_ADJ	basiyT_ADJ	بسيط	بسيط	b a s. ii t.	READY	
35605	1026	OpenClass	simple	simple	بَسِيط	JED		simple_ADJ	simple_ADJ	basiyT_ADJ	سهل	سهل	s a h l	READY	
35607	1026	OpenClass	simple	simple	بَسِيط	RIY		simple_ADJ	simple_ADJ	basiyT_ADJ	سهل	سهل	s a h l	READY	
35626	1026	OpenClass	simple	simple	بَسِيط	RIY		simple_ADJ	simple_ADJ	basiyT_ADJ	هين	هين	h a y y i n	READY	
35629	1026	OpenClass	simple	simple	بَسِيط	JED		simple_ADJ	simple_ADJ	basiyT_ADJ	يسير	يسير	y a s ii r	READY	
35630	1026	OpenClass	simple	simple	بَسِيط	RIY		simple_ADJ	simple_ADJ	basiyT_ADJ	يسير	يسير	y a s ii r	READY	
35636	1027	OpenClass	skin	peau	بَشَرَة	JED		skin_NOUN	peau_NOUN	bacarap_NOUN	بشرة	بشرة	b a sh a r a	READY	
35638	1027	OpenClass	skin	peau	بَشَرَة	RIY		skin_NOUN	peau_NOUN	bacarap_NOUN	بشرة	بشرة	b a sh a r a	READY	
35665	1027	OpenClass	skin	peau	بَشَرَة	JED		skin_NOUN	peau_NOUN	bacarap_NOUN	جلد	جلد	j i l d	READY	
35668	1027	OpenClass	skin	peau	بَشَرَة	RIY		skin_NOUN	peau_NOUN	bacarap_NOUN	جلد	جلد	j i l d	READY	
35678	1027	OpenClass	skin	peau	بَشَرَة	JED		skin_NOUN	peau_NOUN	bacarap_NOUN	قشر	قشر	g i sh r	READY	
35679	1027	OpenClass	skin	peau	بَشَرَة	RIY		skin_NOUN	peau_NOUN	bacarap_NOUN	قشر	قشر	g i sh r	READY	
35691	1028	OpenClass	onion	oignon	بَصَل	JED		onion_NOUN	oignon_NOUN	baSal_NOUN	بصل	بصل	b a s. a l	READY	
35694	1028	OpenClass	onion	oignon	بَصَل	RIY		onion_NOUN	oignon_NOUN	baSal_NOUN	بصل	بصل	b a s. a l	READY	
35721	1029	OpenClass	visa	visa	تَأْشِيرَة	JED		visa_NOUN	visa_NOUN	taOociyr_NOUN	تأشيرة	تأشيرة	t a 2 sh ii r a	READY	
35725	1029	OpenClass	visa	visa	تَأْشِيرَة	RIY		visa_NOUN	visa_NOUN	taOociyr_NOUN	تأشيرة	تأشيرة	t a 2 sh ii r a	READY	
35736	1029	OpenClass	visa	visa	تَأْشِيرَة	JED		visa_NOUN	visa_NOUN	taOociyr_NOUN	فيزة	فيزة	f ii z a	CHECK	Foreign
35738	1029	OpenClass	visa	visa	تَأْشِيرَة	RIY		visa_NOUN	visa_NOUN	taOociyr_NOUN	فيزة	فيزة	f ii z a	CHECK	Foreign
35759	1030	OpenClass	remember	souvenir	تَذَكَّر	RIY		remember_VERB	souvenir_VERB	taVakXar_VERB	اتذكر	اتذكر	2 i d dh a k k a r	READY	
35760	1030	OpenClass	remember	souvenir	تَذَكَّر	JED		remember_VERB	souvenir_VERB	taVakXar_VERB	اتذكر	اتذكر	2 i d z a k k a r	READY	
35774	1030	OpenClass	remember	souvenir	تَذَكَّر	JED		remember_VERB	souvenir_VERB	taVakXar_VERB	افتكر	افتكر	2 i f t a k a r	READY	
35791	1030	OpenClass	remember	souvenir	تَذَكَّر	RIY		remember_VERB	souvenir_VERB	taVakXar_VERB	ذكر	ذكر	dh a k a r	READY	
35812	1031	OpenClass	ski	ski	تَزَلُّج	JED		ski_NOUN	ski_NOUN	tazalXuj_NOUN	تزلج	تزلج	t a z a l l u j	READY	
35815	1031	OpenClass	ski	ski	تَزَلُّج	RIY		ski_NOUN	ski_NOUN	tazalXuj_NOUN	تزلج	تزلج	t a z a l l u j	READY	
35828	1031	OpenClass	ski	ski	تَزَلُّج	JED		ski_NOUN	ski_NOUN	tazalXuj_NOUN	سكي	سكي	s k ii	CHECK	Foreign
35829	1031	OpenClass	ski	ski	تَزَلُّج	RIY		ski_NOUN	ski_NOUN	tazalXuj_NOUN	سكي	سكي	s k ii	CHECK	Foreign
35848	1032	OpenClass	registration	enregistrement	تَسْجِيل	JED		registration_NOUN	enregistrement_NOUN	tasojiyl_NOUN	تسجيل	تسجيل	t a s j ii l	READY	
35853	1032	OpenClass	registration	enregistrement	تَسْجِيل	RIY		registration_NOUN	enregistrement_NOUN	tasojiyl_NOUN	تسجيل	تسجيل	t a s j ii l	READY	
35870	1033	OpenClass	shopping	shopping	تَسَوُّق	JED		shopping_NOUN	shopping_NOUN	tasawXuq_NOUN	تبضع	تبضع	t a b a d. d. u 3	READY	
35871	1033	OpenClass	shopping	shopping	تَسَوُّق	RIY		shopping_NOUN	shopping_NOUN	tasawXuq_NOUN	تبضع	تبضع	t a b a d. d. u 3	READY	
35887	1033	OpenClass	shopping	shopping	تَسَوُّق	JED		shopping_NOUN	shopping_NOUN	tasawXuq_NOUN	تسوق	تسوق	t a s a w w u q	READY	
35891	1033	OpenClass	shopping	shopping	تَسَوُّق	RIY		shopping_NOUN	shopping_NOUN	tasawXuq_NOUN	تسوق	تسوق	t a s a w w u q	READY	
35903	1033	OpenClass	shopping	shopping	تَسَوُّق	JED		shopping_NOUN	shopping_NOUN	tasawXuq_NOUN	شوبينق	شوبينق	sh oo b b i n g	CHECK	Foreign
35904	1033	OpenClass	shopping	shopping	تَسَوُّق	RIY		shopping_NOUN	shopping_NOUN	tasawXuq_NOUN	شوبينق	شوبينق	sh oo b b i n g	CHECK	Foreign
35914	1034	OpenClass	detail	détail	تَفْصِيل	JED		detail_NOUN	détail_NOUN	tafoSiyl_NOUN	تفاصيل	تفاصيل	t. a f aa s. ii l	READY	
35916	1034	OpenClass	detail	détail	تَفْصِيل	RIY		detail_NOUN	détail_NOUN	tafoSiyl_NOUN	تفاصيل	تفاصيل	t. a f aa s. ii l	READY	
35951	1035	MixedClass	cost	coûter	كَلَّف ، بَلَغَت تَكْلِفَة +هُ	JED		cost_VERB	coûter_VERB	kalXaf_VERB , balag_VERB takolifap_NOUN +hu_PRON	كلف	كلف	k a l l a f	READY	
35956	1035	MixedClass	cost	coûter	كَلَّف ، بَلَغَت تَكْلِفَة +هُ	RIY		cost_VERB	coûter_VERB	kalXaf_VERB , balag_VERB takolifap_NOUN +hu_PRON	كلف	كلف	k a l l a f	READY	
35980	1036	OpenClass	tv	télé	تِلْفِزيُون	JED		tv_NOUN	télé_NOUN	tilofizyuwn_NOUN	تلفزيون	تلفزيون	t i l f i z y oo n	READY	
35982	1036	OpenClass	tv	télé	تِلْفِزيُون	RIY		tv_NOUN	télé_NOUN	tilofizyuwn_NOUN	تلفزيون	تلفزيون	t i l f i z y oo n	READY	
36010	1038	OpenClass	ice	glace	ثَلْج	JED		ice_NOUN	glace_NOUN	valoj_NOUN	ثلج	ثلج	t a l j	READY	
36022	1038	OpenClass	ice	glace	ثَلْج	RIY		ice_NOUN	glace_NOUN	valoj_NOUN	ثلج	ثلج	th a l j	READY	
36040	1039	OpenClass	dry	sec	جافّ	JED		dry_ADJ	sec_ADJ	jAfX_ADJ	جاف	جاف	j aa f f	READY	
36043	1039	OpenClass	dry	sec	جافّ	RIY		dry_ADJ	sec_ADJ	jAfX_ADJ	جاف	جاف	j aa f f	READY	
36063	1039	OpenClass	dry	sec	جافّ	JED		dry_ADJ	sec_ADJ	jAfX_ADJ	ناشف	ناشف	n aa sh i f	READY	
36069	1039	OpenClass	dry	sec	جافّ	RIY		dry_ADJ	sec_ADJ	jAfX_ADJ	ناشف	ناشف	n aa sh i f	READY	
36081	1039	OpenClass	dry	sec	جافّ	JED		dry_ADJ	sec_ADJ	jAfX_ADJ	يابس	يابس	y aa b i s	READY	
36087	1039	OpenClass	dry	sec	جافّ	RIY		dry_ADJ	sec_ADJ	jAfX_ADJ	يابس	يابس	y aa b i s	READY	
36101	1040	OpenClass	university	université	جامِعَة	JED		university_NOUN	université_NOUN	jAmiEap_NOUN	جامعة	جامعة	j aa m 3 a	READY	
36104	1040	OpenClass	university	université	جامِعَة	RIY		university_NOUN	université_NOUN	jAmiEap_NOUN	جامعة	جامعة	j aa m 3 a	READY	
36129	1041	OpenClass	timetable	horaire	جَدْوَل	JED		timetable_NOUN	horaire_NOUN	jadowal_NOUN	جدول	جدول	j a d w a l	READY	
36134	1041	OpenClass	timetable	horaire	جَدْوَل	RIY		timetable_NOUN	horaire_NOUN	jadowal_NOUN	جدول	جدول	j a d w a l	READY	
36156	1042	OpenClass	island	île	جَزِيرَة	JED		island_NOUN	île_NOUN	jaziyrap_NOUN	جزيرة	جزيرة	j a z ii r a	READY	
36161	1042	OpenClass	island	île	جَزِيرَة	RIY		island_NOUN	île_NOUN	jaziyrap_NOUN	جزيرة	جزيرة	j a z ii r a	READY	
36188	1043	OpenClass	bridge	pont	جِسْر	JED		bridge_NOUN	pont_NOUN	jisor_NOUN	جسر	جسر	j i s r	READY	
36190	1043	OpenClass	bridge	pont	جِسْر	RIY		bridge_NOUN	pont_NOUN	jisor_NOUN	جسر	جسر	j i s r	READY	
36199	1043	OpenClass	bridge	pont	جِسْر	JED		bridge_NOUN	pont_NOUN	jisor_NOUN	كوبري	كوبري	k u b r i	CHECK	Foreign
36200	1043	OpenClass	bridge	pont	جِسْر	RIY		bridge_NOUN	pont_NOUN	jisor_NOUN	كوبري	كوبري	k u b r i	CHECK	Foreign
36211	1044	OpenClass	shrimp	crevette	جَمْبَرِيّ	JED		shrimp_NOUN	crevette_NOUN	jamobariyX_NOUN	جمبري	جمبري	g a m b a r i	CHECK	Foreign
36213	1044	OpenClass	shrimp	crevette	جَمْبَرِيّ	RIY		shrimp_NOUN	crevette_NOUN	jamobariyX_NOUN	جمبري	جمبري	g a m b a r i	CHECK	Foreign
36220	1044	OpenClass	shrimp	crevette	جَمْبَرِيّ	JED		shrimp_NOUN	crevette_NOUN	jamobariyX_NOUN	جمبري	جمبري	j a m b a r i	READY	
36222	1044	OpenClass	shrimp	crevette	جَمْبَرِيّ	RIY		shrimp_NOUN	crevette_NOUN	jamobariyX_NOUN	جمبري	جمبري	j a m b a r i	READY	
36226	1044	OpenClass	shrimp	crevette	جَمْبَرِيّ	JED		shrimp_NOUN	crevette_NOUN	jamobariyX_NOUN	روبيان	روبيان	r u b y aa n	CHECK	Foreign
36227	1044	OpenClass	shrimp	crevette	جَمْبَرِيّ	RIY		shrimp_NOUN	crevette_NOUN	jamobariyX_NOUN	روبيان	روبيان	r u b y aa n	CHECK	Foreign
36253	1045	OpenClass	quality	qualité	جَوْدَة	JED		quality_NOUN	qualité_NOUN	jawodap_NOUN	جودة	جودة	j a w d a	READY	
36257	1045	OpenClass	quality	qualité	جَوْدَة	RIY		quality_NOUN	qualité_NOUN	jawodap_NOUN	جودة	جودة	j a w d a	READY	
36290	1046	OpenClass	pocket	poche	جَيْب	JED		pocket_NOUN	poche_NOUN	jayob_NOUN	جيب	جيب	j ee b	READY	
36293	1046	OpenClass	pocket	poche	جَيْب	RIY		pocket_NOUN	poche_NOUN	jayob_NOUN	جيب	جيب	j ee b	READY	
36325	1047	OpenClass	bar	bar	حان	JED		bar_NOUN	bar_NOUN	HAn_NOUN	بار	بار	b aa r	CHECK	Foreign
36330	1047	OpenClass	bar	bar	حان	RIY		bar_NOUN	bar_NOUN	HAn_NOUN	بار	بار	b aa r	CHECK	Foreign
36345	1048	OpenClass	porter	porteur	حَمّال	JED		porter_NOUN	porteur_NOUN	HamXAl_NOUN	حمال	حمال	7 a m m aa l	READY	
36350	1048	OpenClass	porter	porteur	حَمّال	RIY		porter_NOUN	porteur_NOUN	HamXAl_NOUN	حمال	حمال	7 a m m aa l	READY	
36366	1048	OpenClass	porter	porteur	حَمّال	JED		porter_NOUN	porteur_NOUN	HamXAl_NOUN	شيال	شيال	sh a y y aa l	READY	
36370	1048	OpenClass	porter	porteur	حَمّال	RIY		porter_NOUN	porteur_NOUN	HamXAl_NOUN	شيال	شيال	sh a y y aa l	READY	
36424	1049	OpenClass	bellboy	chasseur	خادِم	JED		bellboy_NOUN	chasseur_NOUN	xAdim_NOUN	عامل الفندق	عامل ال+ فندق	3 aa m i l # a l f u n d u g	READY	
36425	1049	OpenClass	bellboy	chasseur	خادِم	RIY		bellboy_NOUN	chasseur_NOUN	xAdim_NOUN	عامل الفندق	عامل ال+ فندق	3 aa m i l # a l f u n d u g	READY	
36460	1050	OpenClass	free	libre	خالِي	JED		free_ADJ	libre_ADJ	xAliy_ADJ	فاضي	فاضي	f aa d. i	READY	
36463	1050	OpenClass	free	libre	خالِي	RIY		free_ADJ	libre_ADJ	xAliy_ADJ	فاضي	فاضي	f aa d. i	READY	
36486	1051	OpenClass	lettuce	laitue	خَسّ	JED		lettuce_NOUN	laitue_NOUN	xasX_NOUN	خس	خس	kh a s s	READY	
36490	1051	OpenClass	lettuce	laitue	خَسّ	RIY		lettuce_NOUN	laitue_NOUN	xasX_NOUN	خس	خس	kh a s s	READY	
36515	1052	OpenClass	serious	grave	خَطِير	JED		serious_ADJ	grave_ADJ	xaTiyr_ADJ	جدي	جدي	j i d d i	READY	
36548	1052	OpenClass	serious	grave	خَطِير	JED		serious_ADJ	grave_ADJ	xaTiyr_ADJ	ضروري	ضروري	d. a r uu r i	READY	
36549	1052	OpenClass	serious	grave	خَطِير	RIY		serious_ADJ	grave_ADJ	xaTiyr_ADJ	ضروري	ضروري	dh. a r uu r i	READY	
36559	1052	OpenClass	serious	grave	خَطِير	JED		serious_ADJ	grave_ADJ	xaTiyr_ADJ	مهم	مهم	m u h i m m	READY	
36560	1052	OpenClass	serious	grave	خَطِير	RIY		serious_ADJ	grave_ADJ	xaTiyr_ADJ	مهم	مهم	m u h i m m	READY	
36586	1053	OpenClass	back	arrière	خَلْف	RIY		back_NOUN	arrière_NOUN	xalof_NOUN	قفا	قفا	g a f a	READY	
36608	1053	OpenClass	back	arrière	خَلْف	JED		back_NOUN	arrière_NOUN	xalof_NOUN	ورا	ورا	w a r a	READY	
36613	1053	OpenClass	back	arrière	خَلْف	RIY		back_NOUN	arrière_NOUN	xalof_NOUN	ورا	ورا	w a r a	READY	
36637	1054	OpenClass	lesson	leçon	دَرْس	JED		lesson_NOUN	leçon_NOUN	daros_NOUN	درس	درس	d a r s	READY	
36640	1054	OpenClass	lesson	leçon	دَرْس	RIY		lesson_NOUN	leçon_NOUN	daros_NOUN	درس	درس	d a r s	READY	
36653	1054	OpenClass	lesson	leçon	دَرْس	JED		lesson_NOUN	leçon_NOUN	daros_NOUN	عبرة	عبرة	3 i b r a	READY	
36655	1054	OpenClass	lesson	leçon	دَرْس	RIY		lesson_NOUN	leçon_NOUN	daros_NOUN	عبرة	عبرة	3 i b r a	READY	
36687	1055	OpenClass	invite	inviter	دَعا	JED		invite_VERB	inviter_VERB	daEA_VERB	عزم	عزم	3 a z a m	READY	
36691	1055	OpenClass	invite	inviter	دَعا	RIY		invite_VERB	inviter_VERB	daEA_VERB	عزم	عزم	3 a z a m	READY	
36717	1057	OpenClass	passenger	passager	راكِب	JED		passenger_NOUN	passager_NOUN	rAkib_NOUN	راكب	راكب	r aa k i b	READY	
36722	1057	OpenClass	passenger	passager	راكِب	RIY		passenger_NOUN	passager_NOUN	rAkib_NOUN	راكب	راكب	r aa k i b	READY	
36745	1058	OpenClass	bet	parier	راهَن	JED		bet_VERB	parier_VERB	rAhan_VERB	اتحدى	اتحدى	2 i t 7 a d d a	READY	
36746	1058	OpenClass	bet	parier	راهَن	RIY		bet_VERB	parier_VERB	rAhan_VERB	اتحدى	اتحدى	2 i t 7 a d d a	READY	
36767	1058	OpenClass	bet	parier	راهَن	JED		bet_VERB	parier_VERB	rAhan_VERB	راهن	راهن	r aa h a n	READY	
36772	1058	OpenClass	bet	parier	راهَن	RIY		bet_VERB	parier_VERB	rAhan_VERB	راهن	راهن	r aa h a n	READY	
36787	1058	OpenClass	bet	parier	راهَن	JED		bet_VERB	parier_VERB	rAhan_VERB	قامر	قامر	g aa m a r	READY	
36788	1058	OpenClass	bet	parier	راهَن	RIY		bet_VERB	parier_VERB	rAhan_VERB	قامر	قامر	g aa m a r	READY	
36803	1059	OpenClass	spring	printemps	رَبِيع	JED		spring_NOUN	printemps_NOUN	rabiyE_NOUN	ربيع	ربيع	r a b ii 3	READY	
36807	1059	OpenClass	spring	printemps	رَبِيع	RIY		spring_NOUN	printemps_NOUN	rabiyE_NOUN	ربيع	ربيع	r a b ii 3	READY	
36822	1060	OpenClass	lobby	hall	رَدْهَة	JED		lobby_NOUN	hall_NOUN	radohap_NOUN	دهليز	دهليز	d a h l ii z	READY	
36823	1060	OpenClass	lobby	hall	رَدْهَة	RIY		lobby_NOUN	hall_NOUN	radohap_NOUN	دهليز	دهليز	d a h l ii z	READY	
36835	1060	OpenClass	lobby	hall	رَدْهَة	JED		lobby_NOUN	hall_NOUN	radohap_NOUN	فسحة	فسحة	f a s 7 a	READY	
36841	1060	OpenClass	lobby	hall	رَدْهَة	JED		lobby_NOUN	hall_NOUN	radohap_NOUN	لوبي	لوبي	l oo b i	CHECK	Foreign
36842	1060	OpenClass	lobby	hall	رَدْهَة	RIY		lobby_NOUN	hall_NOUN	radohap_NOUN	لوبي	لوبي	l oo b i	CHECK	Foreign
36844	1060	OpenClass	lobby	hall	رَدْهَة	RIY		lobby_NOUN	hall_NOUN	radohap_NOUN	مجبب	مجبب	m j a b b a b	READY	
36860	1061	OpenClass	shelf	étagère	رَفّ	JED		shelf_NOUN	étagère_NOUN	rafX_NOUN	درج	درج	d u r j	READY	
36878	1061	OpenClass	shelf	étagère	رَفّ	JED		shelf_NOUN	étagère_NOUN	rafX_NOUN	رف	رف	r a f f	READY	
36882	1061	OpenClass	shelf	étagère	رَفّ	RIY		shelf_NOUN	étagère_NOUN	rafX_NOUN	رف	رف	r a f f	READY	
36887	1062	OpenClass	ride	monter	رَكِب	JED		ride_VERB	monter_VERB	rakXab_VERB	ركب	ركب	r a k a b	READY	
36889	1062	OpenClass	ride	monter	رَكِب	RIY		ride_VERB	monter_VERB	rakXab_VERB	ركب	ركب	r a k a b	READY	
36938	1063	OpenClass	sport	sport	رِياضَة	JED		sport_NOUN	sport_NOUN	riyADap_NOUN	رياضة	رياضة	r i y aa d. a	READY	
36946	1063	OpenClass	sport	sport	رِياضَة	RIY		sport_NOUN	sport_NOUN	riyADap_NOUN	رياضة	رياضة	r i y aa dh. a	READY	
36972	1064	OpenClass	butter	beurre	زُبْد	JED		butter_NOUN	beurre_NOUN	zubod_NOUN	زبدة	زبدة	z i b d a	READY	
36975	1064	OpenClass	butter	beurre	زُبْد	RIY		butter_NOUN	beurre_NOUN	zubod_NOUN	زبدة	زبدة	z i b d a	READY	
36988	1064	OpenClass	butter	beurre	زُبْد	JED		butter_NOUN	beurre_NOUN	zubod_NOUN	سمن	سمن	s a m n	READY	
36989	1064	OpenClass	butter	beurre	زُبْد	RIY		butter_NOUN	beurre_NOUN	zubod_NOUN	سمن	سمن	s a m n	READY	
36993	1064	OpenClass	butter	beurre	زُبْد	JED		butter_NOUN	beurre_NOUN	zubod_NOUN	سمنة	سمنة	s a m n a	READY	
36994	1064	OpenClass	butter	beurre	زُبْد	RIY		butter_NOUN	beurre_NOUN	zubod_NOUN	سمنة	سمنة	s a m n a	READY	
37013	1065	OpenClass	button	bouton	زِرّ	JED		button_NOUN	bouton_NOUN	zirX_NOUN	زر	زر	z i r r	READY	
37015	1065	OpenClass	button	bouton	زِرّ	RIY		button_NOUN	bouton_NOUN	zirX_NOUN	زر	زر	z i r r	READY	
37034	1066	OpenClass	wife	femme	زَوْجَة	JED		wife_NOUN	femme_NOUN	zawojap_NOUN	حرم	حرم	7 a r a m	READY	
37036	1066	OpenClass	wife	femme	زَوْجَة	RIY		wife_NOUN	femme_NOUN	zawojap_NOUN	حرم	حرم	7 a r a m	READY	
37040	1066	OpenClass	wife	femme	زَوْجَة	JED		wife_NOUN	femme_NOUN	zawojap_NOUN	حرمة	حرمة	7 u r m a	READY	
37042	1066	OpenClass	wife	femme	زَوْجَة	RIY		wife_NOUN	femme_NOUN	zawojap_NOUN	حرمة	حرمة	7 u r m a	READY	
37050	1066	OpenClass	wife	femme	زَوْجَة	JED		wife_NOUN	femme_NOUN	zawojap_NOUN	زوجة	زوجة	z a w j a	READY	
37053	1066	OpenClass	wife	femme	زَوْجَة	RIY		wife_NOUN	femme_NOUN	zawojap_NOUN	زوجة	زوجة	z a w j a	READY	
37082	1066	OpenClass	wife	femme	زَوْجَة	JED		wife_NOUN	femme_NOUN	zawojap_NOUN	مرة	مرة	m a r a	READY	
37085	1066	OpenClass	wife	femme	زَوْجَة	RIY		wife_NOUN	femme_NOUN	zawojap_NOUN	مرة	مرة	m a r a	READY	
37102	1067	OpenClass	travel	voyager	سافَر	JED		travel_VERB	voyager_VERB	sAfar_VERB	راح	راح	r aa 7	READY	
37103	1067	OpenClass	travel	voyager	سافَر	RIY		travel_VERB	voyager_VERB	sAfar_VERB	راح	راح	r aa 7	READY	
37114	1067	OpenClass	travel	voyager	سافَر	JED		travel_VERB	voyager_VERB	sAfar_VERB	سافر	سافر	s aa f a r	READY	
37120	1067	OpenClass	travel	voyager	سافَر	RIY		travel_VERB	voyager_VERB	sAfar_VERB	سافر	سافر	s aa f a r	READY	
37166	1068	OpenClass	theft	vol	سَرِقَة	JED		theft_NOUN	vol_NOUN	sariqap_NOUN	سرقة	سرقة	s i r g a	READY	
37167	1068	OpenClass	theft	vol	سَرِقَة	RIY		theft_NOUN	vol_NOUN	sariqap_NOUN	سرقة	سرقة	s i r g a	READY	
37226	1069	OpenClass	happy	heureux	سَعِيد	JED		happy_ADJ	heureux_ADJ	saEiyd_ADJ	فرحان	فرحان	f a r 7 aa n	READY	
